-0.4569669186584578,-0.4569894996137417,-0.45699221018809544,-0.4569894421456112,-0.4569864450026188,-0.4569806897620572,-0.4569659507312097,-0.45694782401257833,-0.45738026998092196,-0.4575911431129729,-0.4576954651031069,-0.4577663015570466,-0.4577924366680558,-0.45780967940585676,-0.45781967966305553,-0.457852270163814,-0.4578647499046939,-0.45790515227932493,-0.4580324793756709,-0.45816885915788264,-0.4582997167618625,-0.45841738704027557,-0.4585808650119796,-0.45871494033676624,-0.4589144910283419,-0.4591013766413022,-0.45925234217274463,-0.45936094715929593,-0.4594170303302881,-0.459674706153366,-0.4598981431527124,-0.4600158508229557,-0.4600620281153242,-0.45998377560640236,-0.4598538421672984,-0.4597266727163547,-0.4593669846339085,-0.4590187401312834,-0.4586779998401218,-0.4584143150593188,-0.45821165307052714,-0.4580358913240283,-0.4578684154233211,-0.457694853425361,-0.4575145514727551,-0.45731297903509666,-0.45712423871159397,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825,-0.45690930002456825
-0.4566098509950285,-0.4565721625526917,-0.45662143179777437,-0.4566461854979815,-0.456668153734511,-0.45674507168278156,-0.456827368224175,-0.456868524710764,-0.4569791026900374,-0.4570726345470948,-0.45714622196187016,-0.4571925886315603,-0.45724737264265014,-0.45732104651534305,-0.45739596134379956,-0.45754433626629437,-0.4577273144677524,-0.45790431913481666,-0.45812049593338,-0.45833353562216544,-0.45849515284190245,-0.45873330764308534,-0.4589560456097093,-0.45915497025959695,-0.45939984917763343,-0.4596306490306494,-0.4598551127194503,-0.4602452122273302,-0.46058478064425196,-0.4608192948117841,-0.46097658419955195,-0.4608648962169868,-0.46070238123452667,-0.46038469879559546,-0.4599471120996694,-0.4595093666278413,-0.45923591411226883,-0.4590099792035441,-0.45882677448624576,-0.4587234398698966,-0.45865272266261037,-0.45860155133770353,-0.45855139637110215,-0.4584846829957014,-0.45841615574382344,-0.45834584103412424,-0.458284184019476,-0.458200437429654,-0.4581209204364405,-0.45805230437787575,-0.4579886239006524,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613,-0.45792962600883613
-0.4571595731289403,-0.4571143856989842,-0.45707201663289254,-0.4570275597251579,-0.4569903471052957,-0.4569591474361362,-0.45693942607166743,-0.45692598582707683,-0.45691537583108566,-0.4572100133682719,-0.4576046985328941,-0.458071551481501,-0.4584512695670317,-0.45889706028289867,-0.4592528771305308,-0.4596067199303285,-0.4598609998241176,-0.45999717536056023,-0.4600988559660007,-0.46017334150175526,-0.4602406939307929,-0.46034996512741727,-0.4605056807834523,-0.46060887908121206,-0.4606164028882468,-0.46061805249219545,-0.4606093971373616,-0.46055519498101916,-0.46054658697456063,-0.4605394273776965,-0.460527834888333,-0.46039087800160244,-0.46025366078646857,-0.460106177721287,-0.45992421798904,-0.4596713355889198,-0.4594884506038126,-0.4593279450577749,-0.4592582972860396,-0.45915634715573395,-0.45906591809021796,-0.45898980588950655,-0.4588811473445371,-0.4587908426055785,-0.4586776898493316,-0.45861774809349076,-0.4585598733862287,-0.4584547859329289,-0.458351183920212,-0.4582188859497439,-0.45808528721881786,-0.4579544292611163,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554,-0.4578352578514554
-0.474524539698549,-0.47450594660474954,-0.47449155103367285,-0.47447364418416355,-0.47444858174049315,-0.4744362750318821,-0.4746479173616132,-0.4747307121042149,-0.4748059623568014,-0.47484790289569434,-0.47487523446898827,-0.47490488034877254,-0.4749893612883981,-0.4750506301333759,-0.47510280801865706,-0.4750828108153214,-0.4750544055608312,-0.4749956018784095,-0.4762630179465156,-0.4762980155814309,-0.4767975234182409,-0.47704018617343297,-0.47717921725887286,-0.47703230331189556,-0.47685428735961416,-0.47693598482825217,-0.4769783438231988,-0.4771624193356481,-0.4773750016918927,-0.4778149030397921,-0.4782215530817566,-0.4784897927067053,-0.4788033798889104,-0.47936595881191946,-0.4801892091892061,-0.48094497281653903,-0.4816887304006005,-0.4823565710110296,-0.48289057346441094,-0.4833406063572108,-0.48373707319539166,-0.4841030161274945,-0.484456862381334,-0.48472148157913086,-0.48489917643708014,-0.48499385332607575,-0.4850114735931866,-0.4849774400880916,-0.48493184287117713,-0.4848729608702161,-0.484811733255534,-0.4847356881613143,-0.48465797434760355,-0.48457723353457627,-0.4844015106510275,-0.4842344428299742,-0.48394927578004515,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743,-0.4836814868648743
-0.4800341940193261,-0.4796788914824983,-0.4793709607283416,-0.47903088991220216,-0.4787179446104124,-0.47837690029427277,-0.47820810939984293,-0.47806781221600764,-0.47797105569607956,-0.47793505223803223,-0.4779498942224129,-0.4780925249490662,-0.47825101026614336,-0.47834585502013666,-0.47840681095998056,-0.4784058969326656,-0.4783869756344817,-0.4783671503083809,-0.47833767251649084,-0.4782937107867199,-0.4782802405165735,-0.4781596714299309,-0.4864757711125789,-0.49038236681024155,-0.4917459233692186,-0.49301828455153207,-0.4905373499763571,-0.49064580933966373,-0.48466602544312376,-0.4822556798726168,-0.4770547384634531,-0.4761230000007261,-0.47813463566104764,-0.4795746138880988,-0.4806815027953263,-0.4812302302641634,-0.4815177258730302,-0.481698196508083,-0.4818265430534098,-0.4819685100881291,-0.48224523685180687,-0.48248993213756985,-0.4827186210510781,-0.48291957721205936,-0.4831298270192395,-0.48341927560407727,-0.4836733462588328,-0.48399671562448404,-0.48426481846665,-0.48448097754308533,-0.4846818285774294,-0.4848201604408972,-0.48491025079250405,-0.484900439645665,-0.4848743614658478,-0.4848458584192389,-0.48469782154908814,-0.48453388759756527,-0.48437697196440965,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236,-0.4842423301165236
-0.48016348713632245,-0.48000379628945977,-0.4798887892656963,-0.4797426263639296,-0.47960186268885946,-0.4794659746043582,-0.47934030062192556,-0.47921219751562133,-0.4791216173512307,-0.47902065517052567,-0.47892519663845784,-0.47881978345265946,-0.47870995637798747,-0.4785892429759124,-0.47848382234364595,-0.478388615224088,-0.4782991590191718,-0.4782007840260793,-0.4780986166576974,-0.4778104698740054,-0.477067546155805,-0.476091364474561,-0.4775241828822827,-0.478822308353537,-0.47983192860658114,-0.4814507064378382,-0.48228185664946177,-0.4828395170138307,-0.4832660343208219,-0.48372790191731463,-0.48410447029805287,-0.4847424257888487,-0.4852130426813555,-0.48560059360562524,-0.485844720012516,-0.4859987963159651,-0.4860661319395485,-0.4861019669531598,-0.48608554908258633,-0.48603341552737434,-0.48596276853646814,-0.48589797808070667,-0.4858194146524571,-0.4857574770257303,-0.48568104939518814,-0.48561034797478686,-0.48554559586143364,-0.48544388958479145,-0.48535780879436524,-0.4852548152502561,-0.4849234566386729,-0.4840657814284906,-0.4832498997714212,-0.4827129173150572,-0.48241158957180486,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768,-0.4819782044469768
-0.5045709962950344,-0.5046056868021058,-0.5046210117756488,-0.5046375546897299,-0.504629811153105,-0.5046317226719248,-0.5046269718775307,-0.5046274049878802,-0.5046293579293253,-0.504633042122614,-0.504646154850551,-0.5046622897114506,-0.5047133796677852,-0.5047677154774753,-0.5048337289390088,-0.504943552621019,-0.5050254575356894,-0.5060527773634685,-0.5063065174602943,-0.5064895868235905,-0.5066250425465288,-0.5070634374704338,-0.5076691931950743,-0.5082646089754321,-0.5086896676534559,-0.5089451433780235,-0.5090898293586784,-0.5091933825244404,-0.5092556174539793,-0.5091641479784326,-0.5089546911105063,-0.5086975323918799,-0.5082370536913854,-0.5077623468637024,-0.5073132089082286,-0.506959411035973,-0.5066901770937258,-0.5064949142513566,-0.5063473951399251,-0.5062202806571149,-0.5061135346898489,-0.5060601544538005,-0.5060209948050299,-0.5060016953929408,-0.5059894388932711,-0.5059776123294595,-0.5059634487081032,-0.5060005480269576,-0.5060933627983589,-0.5061871106349383,-0.5062352763140698,-0.5062762248018137,-0.5063505765774777,-0.5064215483137268,-0.506474622705798,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862,-0.5065189704545862
-0.506542138910432,-0.5065409239104405,-0.5065605828370409,-0.5065583005784847,-0.5065499996451086,-0.5064470673645349,-0.5063338310729604,-0.5062517793603475,-0.5062232271476153,-0.5062092011634074,-0.5064866375591647,-0.5066253017963829,-0.5066843388273727,-0.5066969913951995,-0.5069933593097552,-0.5071688319011561,-0.5071101436937685,-0.5070114557640528,-0.5068996861830426,-0.5068782885201439,-0.506874927805783,-0.5070525770320637,-0.5072302287645816,-0.5073699865277825,-0.5074776878749737,-0.5075175293641404,-0.5076875038482697,-0.5078424564401666,-0.507908858394984,-0.507930884947882,-0.5080155746657494,-0.5077011181428669,-0.5073893064810606,-0.5071298909309996,-0.5069287746161659,-0.5067799673258955,-0.5066084792661093,-0.506480567554728,-0.5063418531947539,-0.5062493247142265,-0.5061623979262874,-0.5060420908992308,-0.5059130793328249,-0.5057899386281877,-0.5056963575338004,-0.5056215696835107,-0.5055613122373824,-0.5055290821388984,-0.5054980386126979,-0.5054721829442361,-0.505449201111,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524,-0.5054296704094524
-0.5032419066750363,-0.5033016104833348,-0.503335399704855,-0.5033730949052129,-0.5034027503412339,-0.5034250812056104,-0.5034435772897846,-0.5034562580375066,-0.5034418078291446,-0.5034222078928892,-0.5034285015040249,-0.5034345079362941,-0.5034698227343616,-0.5034945144092936,-0.5035209627576005,-0.5053753036140857,-0.5065030972986773,-0.5067351461395749,-0.5063627615512007,-0.5059324744990313,-0.5055146945187031,-0.5053097549809664,-0.5051307458017754,-0.5049655130224474,-0.504863078310559,-0.5048248174869877,-0.504887716518729,-0.5049521411704906,-0.5049102268788983,-0.5048486130828322,-0.5047650650219094,-0.5046790403114191,-0.5045995684285908,-0.5044990722090232,-0.5044095252032543,-0.5044242512252032,-0.5044590528736461,-0.5044994731796507,-0.5045049131580238,-0.5045090207180637,-0.50448228707662,-0.5044452169386985,-0.5044444806467863,-0.5044600808123644,-0.5044757890882818,-0.5044698657609791,-0.5044541005985994,-0.5044318839793076,-0.5044180836284088,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706,-0.5044014292178706
-0.4989586430527516,-0.4987378489918531,-0.4985258887445956,-0.498479552867413,-0.4984359052983109,-0.4984018865366735,-0.49839325427990155,-0.49839599032269033,-0.498448171890626,-0.49854845818287274,-0.49875506876987624,-0.49912708966082775,-0.4997508595257504,-0.501394001355323,-0.5030200809428225,-0.5039928603095175,-0.5047222008629777,-0.5053071053362411,-0.5057411508438034,-0.5060233422409196,-0.5061058869225645,-0.5055909275555492,-0.5052924612798109,-0.5044962166275228,-0.5040623914085456,-0.5036384397266056,-0.5032667843129048,-0.5030893352690139,-0.5029993417592051,-0.5029636293326053,-0.5029461877499608,-0.5028189465333752,-0.5026882144373249,-0.5025654142528895,-0.5023736809005389,-0.5021478370275783,-0.501960796911987,-0.5018408148313196,-0.5048407196705186,-0.5052281393724132,-0.5054711601999435,-0.5050625863697228,-0.5045931743431553,-0.504018086680481,-0.5030019311898438,-0.5020382661026698,-0.5012946502940359,-0.5010817244137357,-0.500971411265914,-0.5009911101215607,-0.5010037157636513,-0.5009956305545163,-0.5009538042581736,-0.5009363358822502,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098,-0.5009381492318098
